0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-0.0816427,0.22055693,0.008794771,-0.0033867094,-0.051163796,2.2437987,1.531647,-0.017610857,1.7561655,0.14646387,0.33397427,-0.24341002,0.1253408,-0.18814912,0.010070342,-1.691507
-0.36216906,-0.11454963,0.054349158,-1.1637244,1.1789186,0.671529,0.16449822,-0.56650496,-0.8440039,-0.9992448,-0.23601976,0.9502695,-0.5589374,0.7208271,1.732287,0.7232915
-0.5558775,0.141934,-0.32309458,-0.5236034,-1.0153439,0.23608556,-1.2298452,-0.4246848,-0.19752139,0.4405898,0.8306489,-1.9557675,0.48857355,0.61124545,-0.40055138,1.504189
-0.5523225,0.8450498,0.81409156,0.6967937,-0.057263248,-0.17822756,-0.6623535,0.6904894,-1.4855705,0.73249215,-0.12837118,0.48042133,0.29445565,-0.72259295,0.6038775,-1.0119747
0.27991584,0.022746615,0.044074893,-0.4347291,0.9444451,-0.4709551,0.049277835,0.21579285,-0.06122622,0.08926161,0.47078314,1.9138314,-1.3740563,-0.2436287,1.4358274,-0.4128345
0.28900775,0.25362498,0.2779116,-0.12176278,-0.3913251,0.2794495,1.8518616,-3.1526875,0.11970646,-0.10488705,-0.5757668,-0.09414708,-1.7674897,0.7141484,0.4153753,0.15809709
0.7103262,0.37823117,1.0426565,-1.5595074,-0.62181604,-0.4252995,-0.90838814,-1.8903565,-1.0188977,0.3845903,1.0191022,-1.0604448,0.35224763,0.54717416,0.34900504,-0.72486925
0.11985923,0.5569485,0.5061853,-0.3383931,1.4898753,0.1242645,-0.20662253,1.9673493,0.2466097,0.6825803,0.091916814,0.014300029,1.55766,-0.37774193,-2.3848557,-0.8150054
0.46814075,-0.91194814,-1.4055376,-0.57525015,1.0979652,0.62787914,-0.5072299,0.53657436,-0.59433407,-1.1067307,0.5234994,1.1704792,-0.9355766,0.107387036,0.7825278,0.5668245
-0.14920126,0.5957657,0.09060895,0.25088167,0.48059773,2.1717572,0.16352959,0.14586014,1.1153178,0.2876587,0.25501007,0.17595753,-0.63570774,0.37385252,-1.1776062,-1.8819925
-0.59362745,0.95426697,0.63823193,0.39955825,-0.5261108,0.60251415,-1.15797,0.7371889,-1.1114243,0.42951733,-0.30682564,0.1111954,0.578456,-0.34624386,0.67976636,-1.1873082
-1.7660176,-0.40450484,-0.31129006,0.15014347,0.23827605,0.27095035,-0.81083614,0.56009525,0.71039593,-0.09885874,0.21619847,-0.8350453,0.4053834,-0.22726734,0.9631359,-0.9008282
-1.2379776,-0.5727757,-0.8528,-1.6872729,0.75686604,-0.38147,-0.23905613,-0.9081693,0.55466235,-0.6466116,0.37662753,-0.82271385,-2.4502988,0.081529096,-0.33990616,-0.03624921
-2.3929822,0.060344353,-0.5396611,0.31806517,-0.22502874,0.23426658,-0.58993924,0.67618775,0.7366723,-0.17842317,0.030995836,-0.44003654,0.44779152,0.22880085,1.322117,-0.96884286
0.7383849,-0.06765216,2.2875998,-0.43144536,-0.08589177,1.4592701,-0.5149224,0.5684881,1.9720372,-0.59982353,0.13515769,-0.15960126,0.850086,-0.07278524,-0.37325084,0.26216346
-0.6906661,-0.713601,-0.24125688,-0.35191858,-2.662705,0.49612036,0.9437557,0.7150658,-1.2108078,-0.49420464,0.21297327,-0.8863432,-0.021362802,-0.49221015,0.09474005,-0.90067
-0.6103621,-1.4104134,0.03389744,-1.4394548,-0.12528364,0.6380773,-0.95949167,0.40194744,0.019312384,0.29238856,0.63482034,0.4222714,-1.0911623,0.3081743,0.5289921,-0.9146521
0.5510682,0.86481506,0.25277856,0.10267429,1.8281134,-0.26812148,-1.0197676,2.0483198,-0.5574589,0.12021975,-0.22091419,-0.5149653,0.25816682,0.5126834,-2.4346087,-1.3726215
0.1668959,0.123351306,0.29101717,-0.02994434,-0.036251705,2.5804567,1.6368128,0.0017718279,1.8913666,-0.10101532,0.40492016,-0.031701084,0.15691982,-0.059528153,-0.21731491,-1.503502
0.2961427,0.9400495,1.5649863,0.1771217,1.2450719,0.3893552,1.1340845,0.67712384,1.062402,0.5048209,1.1432167,0.92901266,0.5536103,-0.41222918,-1.6220193,-2.382175
0.090936504,0.7435046,-0.61938584,-0.6737295,-0.6442567,1.313284,-0.49467868,0.24018002,-1.1621208,0.11611609,0.09820345,0.7843248,-0.22725628,-0.68086064,0.34532875,-0.8856206
0.41319138,0.3423862,0.2212804,0.19019175,-0.46474957,0.3417596,1.8959382,-3.3163927,0.6520147,-0.110328786,-0.6123135,0.17471343,-1.9486761,0.32358184,0.040016815,0.046573233
-2.675805,-0.1996873,-1.0043834,-0.27863356,-0.08157707,-0.09160745,0.5245114,0.056093942,1.198538,-0.043580912,-0.2575438,0.3801169,0.27352482,0.2519055,0.4885949,-0.16172405
-2.7677395,-0.15379287,-0.6990805,-0.028111774,0.13864303,-0.6568189,0.12323226,0.05611181,1.4873865,0.049409665,-0.5422292,0.45807126,-0.009700441,0.976914,0.21498168,-0.10903261
0.27502054,-0.72131556,-1.122,-0.55677855,0.9630216,0.5332038,-0.50291294,0.44963235,-0.36862892,-1.0886072,0.44844913,0.82889795,-0.87581193,0.10392894,0.8101541,0.38496414
0.28430492,-0.4692198,1.0105042,0.13586682,-1.119374,-0.2918825,0.4455464,0.33719453,1.0595177,0.2941349,-0.70984054,-0.7394691,-1.4814738,-0.8828307,0.72863185,0.42939204
-0.90921944,-0.13696219,-0.47973517,-0.0025389215,-0.95068353,0.16643807,-0.31910107,0.04235834,-0.93912816,0.4061219,-1.3584667,-0.8583612,-1.123445,1.254461,-0.22129786,1.2378653
-0.88208604,-1.3487084,-0.17908072,0.40325177,-1.3295887,0.52086467,0.2626133,-1.0220112,0.57593936,1.0511999,-0.15701105,-1.4518863,-0.33034697,-0.7755305,1.4445482,0.544214
0.94191223,-0.048606098,2.5206354,-0.42583677,-0.25218898,1.6260821,-0.4394663,0.53607476,2.1571696,-0.629759,0.06868314,-0.20040107,0.9223074,0.028618194,-0.40776926,0.34926727
-2.4821966,-0.6950844,-0.45694485,-0.61188954,0.031729054,0.08194612,1.0148202,0.5065921,1.2681906,0.37187633,0.08367203,0.68415105,0.65275025,-0.01830168,0.075173974,0.1530499
-0.56643945,-0.1460423,0.24473174,-0.43336335,-1.0657747,0.32968715,-0.9733305,0.011628875,0.40555558,0.5808033,0.7797021,-1.9311496,0.30586064,0.74703515,-0.45431384,1.2752321
-0.09241598,0.3917137,0.27261272,0.1797551,-0.16658373,2.5826359,1.4679585,-0.045075867,1.7930812,0.17113586,0.51195866,0.21800464,0.12954447,0.016484652,-0.23472176,-1.6474173
-0.08154134,-0.6310346,0.5052645,0.14347439,2.874323,0.029867645,0.50172395,-0.014050318,-0.042516053,0.9515053,-1.2919451,-1.8769482,0.03190974,0.23209608,-1.4222534,-0.06336192
-0.41931397,-0.283182,0.10053888,0.1700883,2.0306633,-0.075136445,0.5519141,-0.49467534,0.07719828,0.123137414,-1.1901282,-1.4815857,-0.078313604,0.38416296,-0.9210227,-0.022072366
0.112808295,0.5674017,0.45692945,-0.2971149,1.5268033,0.12814814,-0.25256738,1.9617962,0.28385594,0.70668125,0.123187885,0.110466324,1.6102633,-0.46447805,-2.4308436,-0.8629034
0.46849886,0.5401649,0.41870025,-0.52265674,-0.009691886,0.9175036,-0.46859974,0.42016342,-0.77646995,-0.5245423,-0.14912239,0.5632846,-0.24368519,-1.4142275,0.8005323,-0.24883182
-2.8077717,-0.513289,0.031905245,-0.039480444,0.13887222,0.33778802,-0.95405984,0.7573646,0.969124,-0.1527954,0.29444775,-0.8810487,0.28653476,-0.33644634,1.5538684,-1.4279178
0.15322493,-0.90021604,1.0436459,-1.2879798,-1.5987465,1.0938885,-0.26509565,-1.5746453,-0.1593779,0.061386835,-0.38953978,-1.6274481,0.32142642,0.03814688,0.5075946,0.16162288
-0.15467238,0.0708333,0.85088414,-0.28909528,-0.2018181,-0.18399769,1.1754924,0.40476164,-0.9922668,-0.52561134,0.4130207,0.5313,-0.24987003,0.13968757,-0.74165654,1.1132846
-1.8353838,0.11799241,0.018230475,0.46607944,0.18959293,0.05840708,-0.8745738,0.5904431,0.5547222,0.34305432,-0.023350555,-0.65142286,0.4685546,-0.31462088,0.9992743,-0.98694247
-0.4767249,-0.51611686,-0.16882409,-0.39967597,-0.13502732,1.0885698,0.41107106,-0.6271403,-0.63960433,-0.41962445,0.85500646,0.4792966,0.42712703,0.6588313,0.65168,-0.4277383
-0.97754323,-1.095914,-0.86413515,-0.9299376,0.83397293,-0.11299644,-0.17758426,-1.2082453,-0.1884882,0.6051077,-0.67245823,1.0011218,-1.0160435,0.5758686,-0.80498207,0.0816784
-1.0465455,-0.86001056,-0.047307726,-0.6285379,-2.3085916,0.09363457,0.76559037,0.45545307,-0.99827296,-0.6173017,0.45269856,-1.066496,0.07647646,-0.33885476,0.29612488,-0.7710141
0.32204446,-0.22038852,1.5451095,-0.36898932,-0.06534536,1.0434299,-0.22475904,0.34368175,1.4326571,-0.62126964,-0.021424215,-0.16188869,0.3807949,-0.114712,-0.15567411,0.10360711
0.5143335,0.78171164,0.15494901,0.15153152,0.5704783,3.1899025,0.18218389,-0.1558344,0.6203833,0.027762674,0.91412836,2.096271,0.24686141,-0.22269356,-0.47181064,0.03955078
-2.6585534,-0.53633904,-0.015949592,0.057440735,0.13673654,0.38667703,-0.90900856,0.73388094,0.94027346,-0.1247274,0.25500804,-0.7491695,0.47536877,-0.33288923,1.3920337,-1.3293989
-1.7206452,0.43845764,-1.1125609,-0.5907009,0.28967047,0.8797584,-0.51695484,0.65136534,0.69644654,0.07853628,-0.80750316,0.5419037,-0.5453518,0.66407955,-0.040785387,-1.3525834
0.2264253,-1.1538528,0.482836,0.49669802,1.0027912,0.3897156,0.40566355,-0.36451814,-0.38409603,-0.60703325,-0.41831982,-0.21832094,-1.7738162,-0.62415457,1.0474486,-0.7307091
0.01272397,0.22944047,0.27039108,-0.11424207,0.015906366,2.8703399,1.9213558,-0.13948745,2.1132035,0.046478633,0.5999118,0.057251982,0.028466756,-0.23358251,-0.21845752,-1.9594376
-1.0707133,0.7669525,1.0221977,0.8159491,-0.3805216,0.15759265,-1.2727671,1.3335611,-1.4405923,0.6029096,-0.55372274,0.52364737,0.43117315,-0.89392334,1.3020456,-1.3476286
0.40495405,0.26285395,0.21383779,0.22334996,-0.44554338,0.275573,1.6249387,-2.9666848,0.54484516,0.05114347,-0.6009393,0.20990175,-1.744972,0.27479067,0.048039142,0.13169792
0.45348826,-0.73938805,-0.120243505,0.24620338,-0.4002988,2.780202,0.07999126,0.20446111,0.23741071,0.31442523,1.0910872,1.5960557,0.50495684,-0.1338631,-0.42768556,-0.1544213
0.23658063,-0.28548372,0.4772367,-0.51360863,-0.48110637,3.1697273,2.0234618,-0.27800682,1.5075154,0.17610559,0.71345764,-0.12599182,0.37191647,0.010103715,-0.032877047,-2.276415
0.4204129,-0.21239181,0.07627324,0.18106537,-0.12439,3.308278,-0.22898957,-0.10845462,0.35050496,0.21835749,0.8539762,2.254515,-0.095030725,-0.24078922,-0.10534512,0.03837863
0.370336,0.039828397,0.15868609,-0.012017368,-0.7365458,0.5007023,1.3875037,-2.7946482,-0.0049745757,-0.07614857,-0.5590568,0.102248654,-1.3357328,0.6043124,0.08088361,-0.07467818
0.79267323,-0.5703632,-0.37036362,-0.40421364,-0.45326772,-0.76715136,0.2927699,-1.1466076,-0.44787097,-1.0484109,0.5640494,0.29833087,-1.4199935,-0.45043817,0.37910423,-0.80713964
0.28176153,0.365768,0.25025043,0.004596384,-0.43113837,0.26906884,1.8918257,-3.4559915,0.64782315,-0.19830666,-0.7021351,0.23012511,-1.9758819,0.13441661,0.19126333,-0.023281762
-0.7616788,0.17430256,-0.5051769,-0.63233227,-0.64247,0.092448585,-1.212419,-0.7343626,-0.316246,0.43287,0.8091806,-1.7662746,0.39265558,0.45748973,-0.29825765,1.2605591
-0.88229173,-0.13044368,0.84441304,-0.9439915,-1.1748962,0.13683105,0.58096254,-1.2038604,-0.58041567,0.7885609,0.32289538,-0.18083191,-0.15340328,-1.2858133,0.2863873,1.0270449
-0.076294996,-0.438656,0.21340592,-0.1447829,0.17325163,-0.115114786,0.105418414,-0.04695717,0.55769104,-0.8494121,0.43401346,-0.58776784,-1.7022147,-0.2294536,0.039874233,-0.26659322
-0.09970375,0.44180703,1.0581862,-0.65257037,0.22894023,0.829833,2.2479985,-1.2418239,1.287565,0.00045554503,-0.08024441,-0.3019714,-0.6566011,0.03645884,-0.10736444,-0.70471317
-0.24695276,-0.53272784,0.010277263,0.17370689,2.315497,-0.1609594,0.49948317,-0.38815746,-0.052785672,0.19820665,-1.5765535,-1.8272703,-0.13034031,0.55543363,-1.0881646,-0.06538658
-0.63605773,-0.33324638,0.22528279,-0.42247078,0.029081414,-0.39730877,-0.4371424,0.0041372846,0.34268153,-0.7048509,1.0494393,-0.097128965,-2.6432433,-0.583034,0.85269326,-1.093946
-0.8270835,-0.9492742,-0.28144735,-0.48359585,-2.9342077,0.5073054,1.1026019,0.77117974,-1.2520247,-0.5834511,0.18914136,-0.76368773,-0.03965108,-0.6322496,0.15121138,-0.8301689
-2.628798,-0.3161421,-0.7876518,-0.29262432,-0.25585544,-0.037298564,0.64631885,0.05903852,1.0814886,-0.07894269,-0.21352693,0.50655913,0.33580816,0.23064163,0.4579992,0.046651136
-0.2758667,-1.0394241,0.42429215,0.29369104,-0.92296404,0.49236536,0.038924128,-1.2071421,0.45933264,0.6133188,-0.28501597,-1.5854585,-0.21132365,-0.847103,0.79223865,0.53276885
-0.92014045,-1.0314572,-0.8662538,-0.82031065,0.7896991,-0.108833924,-0.11460604,-1.1554067,-0.19889309,0.5890462,-0.65371853,0.9351303,-0.98625064,0.5689717,-0.7385499,0.08391885
-0.33797407,-0.5198996,-0.7148812,-0.48359695,-0.80940276,0.006627924,1.3932389,-0.10255798,0.78241694,-0.61797506,0.6976723,-0.68167925,-2.5185747,-0.5507252,-0.21677199,-1.1330276
-0.072913416,-1.0150628,-0.5651276,-0.17445953,-0.24138303,0.3891967,0.8711168,-1.3631947,0.208055,0.4117371,-1.2142389,1.0238863,-1.0061157,-0.13832676,-1.2342261,-0.77116084
-2.452667,-0.13431828,-0.6073602,0.0067179278,-0.32066864,-0.21712002,0.21474159,0.037698068,1.1143427,-0.07622924,-0.37255543,0.114815675,0.2855021,0.48362324,0.3829637,-0.22451706
0.24593793,0.26400414,0.15117306,0.098736435,-0.23623812,0.050155587,1.1305307,-2.0390995,0.3746665,-0.16448513,-0.45007113,0.31510556,-1.4465238,-0.030090729,0.17188878,0.010571182
-0.6478024,-0.24086161,0.24017572,-0.516559,-1.2731624,0.3922617,-1.1543131,-0.01745989,0.38220987,0.68410593,0.91691977,-2.277794,0.35408214,0.8684656,-0.54299265,1.5305976
-0.37712717,-0.8573757,0.3965506,0.5438428,1.0280727,0.7566786,0.23610392,-0.17196535,-0.8711097,-0.05251159,-0.61243844,0.7536747,-0.36172864,-0.5530889,1.384173,0.2995586
-0.034415863,0.5573209,0.10909796,-0.9178703,-0.17626137,0.50960386,-0.79121894,-0.83923864,0.012632376,0.19261804,-0.8600152,-0.6694961,1.0271199,0.18679066,-0.80898744,-0.40145463
-1.1145427,-0.9798885,-0.74829537,0.060603697,0.32428876,0.5335441,-0.035589896,0.2952247,0.15741438,-0.28661865,0.5373846,-0.7822005,-0.6498126,0.046382077,0.5817635,0.62823147
0.4581693,-0.4485107,-0.61168164,-0.8621031,-0.029672077,-0.29109272,-0.6068803,-0.25197837,-1.2378621,-0.58601886,-0.5685466,0.7769009,0.30941436,-0.3857299,1.1275736,0.9630257
-0.15990359,-0.5992529,-0.29834503,-0.058879077,-2.0680268,0.27023715,1.0027077,0.64352053,-0.98080736,-0.18925743,0.20842443,-0.8920836,0.16070482,-0.39904532,0.033433337,-0.78157544
-1.3903862,0.53820914,0.5676709,0.045287132,0.62441105,-0.048617106,-1.1691104,-0.0714749,-1.3996599,-0.0519346,-0.216152,0.77615905,-0.32392487,-1.0050535,-0.12017253,0.19375837
0.5619055,-0.16299826,-0.030495638,0.18019728,0.022271855,3.5901575,-0.16865523,0.013656835,0.40479386,0.22764608,1.0754365,2.3891296,0.033038396,-0.25116843,-0.19076733,-0.026591575
-0.0880721,0.5982968,0.11274159,-0.9662219,-0.14337981,0.51483834,-0.7944271,-0.9414584,-0.04006386,0.15495574,-0.9071603,-0.8024727,1.0397841,0.27076882,-0.9187157,-0.4948133
0.36685148,0.5773192,0.37565902,-0.05380572,-0.32764104,0.010215034,1.8938215,-3.2229795,0.6874612,-0.24523589,-0.98597205,0.1462655,-1.9779651,0.14172275,0.19026884,0.14479315
-2.0085151,0.33193535,-0.5088715,0.2775382,0.55746263,-0.18797404,-0.42198095,0.546949,0.6691368,0.31438133,-0.17265223,-0.48344713,0.20104854,-0.036573052,0.9634574,-0.8111976
-2.6432643,-0.24940215,-0.5362961,-0.2915803,-0.14237447,0.14483611,0.9192838,-0.030998016,1.1636521,-0.18448034,-0.18367359,0.81671816,0.21140258,0.18666372,0.4196329,0.063933395
-0.041085597,-0.2757919,0.48343307,-0.6175912,-1.0573987,0.567885,0.034482952,-1.00584,-0.66529375,0.120726824,-0.34458655,-0.9306573,-0.15642269,-0.014924749,0.72304314,0.35299602
-0.03769696,-1.4162998,0.16750595,0.48001707,-1.4423512,-0.2442727,-1.2556528,-0.216811,-0.30449736,-0.07481237,-0.5165353,0.23811196,-1.2211106,-1.2821152,0.60080165,-0.71873075
-0.25148845,-0.0010595104,1.3142675,-0.4238828,-0.22275324,-0.162522,1.7887331,0.5261385,-1.4724678,-0.78759,0.6877404,0.8219044,-0.28530964,0.18313673,-0.9848346,1.6302133
-1.2635666,-1.1660836,-0.28383115,-1.9236181,0.3624854,0.6504696,-1.0096354,-0.1749728,-0.07897093,-0.51486784,0.028269783,0.007738828,-0.7361179,0.55795914,-0.48491615,-0.41691658
-0.734025,-1.8739827,0.5715029,0.76648074,-0.9250727,-0.5857392,0.1819173,-1.2788136,0.14683591,-0.46946204,-0.31451458,-1.0509071,0.73390615,-1.5219742,1.1975077,0.18978572
-1.5901195,-0.2448745,-0.465857,0.9453453,0.13763964,1.3354509,-0.83192044,0.40470538,0.6541958,-0.37655923,0.8634131,-1.2802668,-0.42373183,-0.1262683,0.75633645,-0.16461681
0.7847211,-0.22865002,2.387316,-0.46270463,-0.42054224,1.6053001,-0.43855506,0.56092674,2.1677997,-0.6110846,0.16360556,0.007268703,0.89547145,-0.17610684,-0.29159525,0.2674728
-0.37932032,-1.1049367,-0.869635,-0.46391898,-0.8928557,0.22926724,1.0092274,-0.25391138,-0.6789207,0.45638898,-0.74699485,0.39717463,-0.61258984,-0.27370968,-0.9113372,-0.8116605
-0.15103109,-0.097920746,1.7379897,-2.2443392,-0.74617445,1.4237661,0.077099286,-1.385353,-1.0892674,0.21042493,0.36926657,-0.9920008,-0.9931984,0.23868214,0.26927182,-0.16681655
-0.47519377,-1.0212388,-0.36635196,-1.5766969,1.166389,0.7955429,0.5317789,0.07876286,-0.9505659,-0.69329894,0.4842039,0.53721094,0.15489851,0.19428681,1.0052558,1.0987688
-1.5238146,0.21641003,-0.0294608,-0.27451444,0.11882595,0.43542564,-0.53805315,0.59928334,0.88211435,-0.27187935,0.30954218,-0.2475351,-0.074429676,-0.06626449,1.0655609,-0.9045639
0.312862,-0.9179007,0.75892115,-0.6006649,-0.5701258,1.1818063,-0.15395357,-0.540494,0.3740933,0.53842044,1.3100893,0.7742758,-0.30227858,0.51301014,0.6251177,-1.5565108
0.03294537,0.41789654,0.12765267,-0.022565281,-0.008547102,0.44277614,2.001179,-3.6628895,0.9621876,-0.5029072,-0.61142635,0.44386068,-2.2631593,-0.07089446,0.25002512,-0.0758025
0.54339886,0.13548972,-1.0256139,0.16502115,0.5408504,1.6588719,1.017915,-0.13737087,-0.15009212,0.13284384,1.2627788,-0.9320117,0.6031697,0.9805035,1.2646823,-1.4396232
-0.40794355,-0.87789065,0.5276157,-2.1594598,-1.0141081,1.4897282,-1.0844573,-0.24069011,-0.16776131,-0.05504501,-0.30321887,-0.2376514,0.07944514,0.45763195,-1.129384,-1.5109427
0.3882903,0.11356787,-0.10477777,0.11111796,-0.41762653,-0.6173061,0.8794079,-0.9664881,0.25053734,0.23803166,-0.29619128,-0.2706375,-1.2268232,0.05748944,0.22999473,0.20199984
0.4058143,-0.7647725,1.0331368,-1.4466274,-0.72160274,-0.30817005,-0.5575857,-1.1756037,-0.98241943,-0.94565177,0.6665377,-0.32349557,0.6586398,0.52425474,-0.058197495,-0.7730932
-0.7047076,0.07857108,1.1673344,0.92563003,-1.18433,0.119806185,-0.99173933,0.6554327,-1.6639246,0.5995953,-0.038517587,0.83607537,-0.48538405,-0.9999988,1.1868174,-1.1641803
0.20124549,0.8034816,0.3084493,0.028775398,-0.5553334,0.6712372,-0.6517421,0.35282102,-1.077307,-0.21513471,-0.1019718,0.49608323,0.36903492,-0.951849,0.80293554,-0.31410396
0.43740493,0.47333914,0.40069586,-0.34756747,0.148494,0.8610426,-0.5462674,0.38468087,-1.0045601,-0.48402286,-0.264321,0.59898204,-0.30121988,-1.3340778,0.7678938,-0.30904642
0.70983,-0.23239288,-0.108925804,-0.5760861,-0.9717979,-0.8500063,0.585244,-1.3137529,-0.16897126,-1.1618936,0.69199044,-0.25012386,-1.5810462,-0.7274183,0.4022456,-1.0634586
0.8843298,0.19035055,0.97840345,0.12865889,0.2570582,1.2553672,1.9464597,0.069296174,1.4583653,0.55711573,1.1436815,0.90636456,-0.81654125,-0.36938328,-0.8374411,-1.2999011
0.31689703,0.47264543,-0.5715421,0.5493686,-0.4799999,2.340299,-0.31942564,-0.38896793,0.30545175,0.35887077,0.6540265,1.8652462,-0.70366704,-0.26368123,0.16278213,0.15688556
0.21963948,0.9284114,0.1653248,0.44885144,-0.43289745,0.67159456,0.16930188,0.44284946,-0.9365867,0.5025431,0.5453246,0.30851054,-0.27101502,-1.0927162,0.64644337,-0.21367034
-0.52293766,-0.20362413,0.2380978,-0.4801531,-1.0741066,0.26873377,-0.89653856,-0.072126426,0.34207678,0.6504188,0.6845359,-1.9014667,0.24197656,0.75655746,-0.406953,1.2590816
-0.9133343,-0.50461596,0.359992,-0.7394523,-0.2408221,-0.39985654,-0.5332105,0.24630682,0.32088923,-0.07437005,1.034633,-0.16534922,-2.2960517,-0.20110436,1.0613526,-1.0588413
-0.25358316,-1.0264776,1.4286397,1.1318445,-1.206121,-0.34915254,-0.68493664,0.28464973,-0.19813369,0.4333211,-0.19028066,-0.23991117,-0.6946249,-0.9491061,0.7147423,0.5907421
-1.6721494,-0.14449795,-0.47957876,-0.17391498,-0.16565491,0.06674176,0.64779466,0.00042033618,0.7331891,-0.11121097,-0.11766087,0.48791364,0.17676207,0.264957,0.29234698,-0.05623269
0.6713979,-0.19599187,-0.27088514,-0.24117617,-0.8396047,-0.7173357,0.748135,-1.4025667,0.07066229,-1.0264859,0.7677292,-0.28559935,-1.6194922,-0.97263366,0.5634172,-0.8668653
0.6526467,0.15700297,-0.6096866,0.16482668,0.9429664,0.008217603,-0.8379697,0.5785655,-0.5807246,-0.36935803,-0.80656755,-0.9427878,-1.2281834,0.74955183,-1.2466586,-1.6915828
0.20772372,-0.6332301,-0.919636,-0.23243125,-0.99310344,0.08009463,1.4917302,-1.6811827,0.14533731,0.5807867,-1.3739871,0.6993884,-1.5369694,-0.11572935,-0.70778763,-0.45060998
0.37836623,0.09314225,0.26028517,-0.058628857,-0.5357515,0.28804696,1.5322721,-2.7438648,0.28220886,-0.023839602,-0.53306425,0.16725479,-1.4203897,0.373345,-0.018519243,0.28060254
0.22958618,0.5972039,0.32408112,-0.62640506,-0.86016697,1.7391763,-0.6672634,-0.018851804,-0.65924335,0.20107909,0.100309014,0.6708147,0.7302601,-0.8169229,-0.19353317,-1.1553624
-0.3089358,-0.6605161,0.15689382,0.098254375,2.5908976,-0.0592221,0.6921047,-0.5291987,0.06544895,0.31167954,-1.6564609,-1.9726713,-0.091256656,0.5477033,-1.211237,0.14350927
-3.0644794,-0.63150275,-0.80306447,-0.18126352,-0.25042278,0.1424895,0.7495331,0.040124,1.2801105,0.019644829,-0.15091173,0.4426757,0.5068555,-0.08411118,0.6068537,0.040505588
0.7941302,-0.115586944,2.4978034,-0.4367055,-0.38255215,1.6567264,-0.52203405,0.616477,2.1411903,-0.5840517,0.13801335,0.0059745223,0.9494084,-0.13281898,-0.33502188,0.26908973
-0.8235748,-0.2684955,0.52358496,-2.1383114,-1.101303,1.0829045,-0.81092525,-0.57511383,-0.2425423,0.47775555,-0.8683427,-0.6532659,0.7498927,0.8922906,-0.85525036,-1.4755629
-0.101346105,-0.63734114,0.74985415,-1.5981108,-0.99008614,0.9390113,-0.9670822,-1.0063854,-0.5519813,0.25045782,-0.6785082,-0.7891993,0.4010261,0.5821916,-0.7579002,-1.1977698
-0.48148224,-0.98816264,-0.33194035,-1.6427372,1.2154318,0.9262393,0.5928923,0.0051479856,-0.93795186,-0.7224201,0.48183945,0.5668888,0.09124004,0.149936,0.9992754,1.1105202
-0.26110786,0.06833472,-0.03624845,-0.7178815,-0.22819266,-0.45482934,1.1094031,-2.6103563,0.6456656,-0.4222995,-0.75059,0.59229374,-2.1039867,0.06564586,0.79785436,-0.07439858
0.5353808,-0.41035166,0.41476524,-0.8969221,-0.10567556,0.32022372,-0.03570684,0.36852226,0.106389016,1.3744602,0.75335133,0.8257459,0.10108672,0.063829534,-0.16255686,0.4608074
-2.6180243,-0.46569604,0.018513866,0.09901494,0.211768,0.3590495,-0.9752396,0.72769994,0.87754047,-0.0028988705,0.21450402,-0.8073889,0.5256646,-0.31532082,1.3124701,-1.3147324
0.5167014,-0.74591416,-0.08598929,0.30328014,-0.45595407,3.0429387,0.12944996,0.31079304,0.263448,0.41617823,1.1222535,1.6804428,0.59470797,0.0070076007,-0.3730125,-0.21383566
-0.21851598,-0.63756394,0.18258059,0.14708424,2.5256898,-0.11792385,0.66611975,-0.4493676,-0.009104059,0.31366497,-1.6527941,-1.8720616,-0.089565136,0.5998739,-1.2450325,0.15804282
-0.045232363,0.13747308,-0.5983336,-0.1321987,-2.3601475,-0.53266674,1.6026839,0.52316535,0.5019386,0.21393217,-0.76855713,-0.30867937,-0.009928581,-0.08926567,0.463774,-0.49992236
-0.19305074,-0.48855382,0.06060571,0.11640412,1.9041044,-0.06657549,0.48738712,-0.36753485,0.0090144435,0.24385494,-1.2558709,-1.4118692,-0.068655424,0.4030318,-0.9162881,0.08945657
0.3773846,1.4514484,0.07923434,0.22018301,0.74106616,0.14148928,0.10323218,-0.22004023,-1.4073094,0.64774126,-1.1909498,0.027377542,-0.6323141,-1.5305214,-0.2545337,-0.9933827
-0.44639453,-1.1160684,0.50088656,0.2992845,-1.026396,0.5942918,0.08320566,-1.3088053,0.5365215,0.72832173,-0.26883397,-1.7075701,-0.24052134,-0.9274137,0.98495275,0.52532244
0.39593494,-0.83574367,0.7639306,-2.134459,1.1971527,0.7030195,0.48741603,0.56659734,-0.7041943,-0.20350277,0.6629267,0.5497525,0.51394224,-0.32655185,1.1179228,0.82604283
-0.19688839,-0.1948781,-0.1307881,0.054154254,1.7055372,-0.26166165,0.44250482,-0.22037646,-0.0014365296,0.14106704,-0.86591357,-1.2718852,-0.024588248,0.28591403,-0.90704405,-0.026341047
0.38700688,0.13907416,0.045452915,-0.8562077,-0.3492076,1.0545546,0.069694206,0.16675991,-0.16724974,0.51090467,-0.467598,0.5403215,0.23847067,-1.5479872,0.6779866,0.022117473
-0.5999756,-0.92263824,-0.48236308,-0.41707563,-1.9900966,0.40986028,0.3863384,0.9111189,-1.234849,-0.74780977,0.1960533,-0.5994162,-0.3503769,-0.54461026,-0.4120364,-0.8898158
